Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Number of Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Ghazal Present,Vikas Investment Amount,Vikas Investment Equity,Vikas Debt Amount,Vikas Present,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Ritesh Present,Azhar Investment Amount,Azhar Investment Equity,Azhar Debt Amount,Azhar Present,Radhika Investment Amount,Radhika Investment Equity,Radhika Debt Amount,Radhika Present,Deepinder Investment Amount,Deepinder Investment Equity,Deepinder Debt Amount,Deepinder Present,Ronnie Investment Amount,Ronnie Investment Equity,Ronnie Debt Amount,Ronnie Present,Varun Investment Amount,Varun Investment Equity,Varun Debt Amount,Varun Present
3,ConsciousChemist,1,324,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better and Smarter,Beauty/Fashion,Skincare Products,https://consciouschemist.com/,2020.0,2,Middle,Jaipur,Rajasthan,450.0,85.0,,,,,,,,60.0,2.0,3000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TheCinnamonKitchen,2,325,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Food,Plant-based healthy snacks,https://cinnamon.kitchen/,2019.0,1,Middle,Chandigarh,Punjab,82.0,,,,,,,,,60.0,2.0,3000.0,1,1.0,60.0,5.0,,,1200.0,1.0,,,,,,,,,,,,,60.0,5.0,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WtfGyms,2,326,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Services,Gyms service,https://wtfup.me/,2021.0,2,Middle,Noida,Uttar Pradesh,,65.0,,,,,,,,100.0,2.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Intervue,2,327,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Technology/Software,Conducts technical interviews online,https://www.intervue.io/,2020.0,2,Young,Ludhiana,Punjab,870.0,,,,,,,,,150.0,1.0,15000.0,1,1.0,150.0,2.0,,,7500.0,1.0,,,,,,,,,,,,,150.0,2.0,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RodBez,3,328,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Vehicles/Electrical Vehicles,Taxi-service for Bihar,https://rodbez.in/,2022.0,2,Middle,Saharsa,Bihar,,6.0,,,,yes,,,,50.0,5.0,1000.0,1,1.0,20.0,5.0,30.0,12.0,400.0,2.0,,,,,,,10.0,2.5,15.0,,,,,,,,,,,,,,,,10.0,2.5,15.0,Ritesh Aggarwal,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,10.0,2.5,15.0,1.0,,,,,,,,,,,,,,,,,,,,
3,Blix,3,329,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Technology/Software,Robotics toys,https://blix.in/,2021.0,1,Middle,Mumbai,Maharashtra,400.0,36.0,50.0,,,,,,,80.0,2.0,4000.0,1,1.0,80.0,4.0,,,2000.0,2.0,,,,,,,,,,,,,40.0,2.0,,,,,,,,,,,40.0,2.0,,Ritesh Aggarwal,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,40.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
3,Homversity,3,330,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Technology/Software,Digital student housing app,https://www.homversity.com/,2022.0,1,Young,Ahmedabad,Gujarat,,100.0,,,,yes,,,,65.0,2.0,3250.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TURMS,4,331,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Beauty/Fashion,Intelligent Clothing,https://urturms.com/,2022.0,1,Old,Bangalore,Karnataka,70.0,86.0,,,,,,,,120.0,2.0,6000.0,1,1.0,120.0,4.0,,,3000.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,120.0,4.0,,Azhar Iqubal,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,120.0,4.0,,1.0,,,,,,,,,,,,,,,,
3,mintree,4,332,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Beauty/Fashion,Skincare products,https://mintree.us/,2018.0,1,Middle,Nagpur,Maharashtra,900.0,,,,,,,,,90.0,1.0,9000.0,1,1.0,90.0,1.5,,,6000.0,2.0,,,,,,,,,,,,,,,,45.0,0.75,,,,,,,,45.0,0.75,,Azhar Iqubal,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,45.0,0.75,,1.0,,,,,,,,,,,,,,,,
3,80Wash,4,333,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Manufacturing,Waterless washing machine,https://80wash.com/,2021.0,3,Middle,Chandigarh,Punjab,,,,,,,,yes,,100.0,2.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DilFoods,5,334,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Food,Virtual restaurant service,https://dilfoods.in/,2022.0,1,Middle,Ranchi,Jharkhand,700.0,,,,,,,,,50.0,0.5,10000.0,1,1.0,200.0,2.67,,,7490.636704,4.0,,,,,,,50.0,0.667,,,,,,,,50.0,0.667,,,,,,,,100.0,1.335,,"Ritesh Aggarwal,Radhika Gupta","Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,50.0,0.6675,,1.0,,,,,50.0,0.6675,,1.0,,,,,,,,,,,,
3,AIKavach/Panoplia,5,335,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Technology/Software,Online security app,https://kavach.co.in/,2023.0,1,Middle,Hyderabad,Telangana,,,,,,,,yes,,50.0,1.25,4000.0,1,1.0,100.0,2.5,,,4000.0,2.0,yes,,2.5,,,,,,,,,,50.0,1.25,,50.0,1.25,,,,,,,,,,,,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Bartisans,5,336,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Liquor/Beverages,Cocktail Mocktail mixers,https://www.bartisans.in/,2021.0,2,Middle,Mumbai,Maharashtra,143.0,35.0,70.0,,,yes,,,,100.0,2.5,4000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Aretto,6,337,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Manufacturing,Expandable Shoes For Kids,https://wearetto.com/,2020.0,1,Middle,Pune,Maharashtra,700.0,60.0,57.0,,,yes,5.0,yes,,80.0,1.0,8000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Kalakaram,6,338,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Manufacturing,"Unique, creative and exciting DIY kits for all ages",https://kalakaram.com/,2022.0,1,Middle,Gurgaon,Haryana,500.0,50.0,,23.0,,,,,,50.0,2.5,2000.0,1,1.0,60.0,6.0,,,,3.0,,,,20.0,2.0,,,,,20.0,2.0,,,,,20.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NabhiSutra,6,339,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Beauty/Fashion,Navel Ayurvedic Oils Online,https://nabhisutra.com/,,2,Middle,Vadodara,Gujarat,450.0,50.0,,8.0,,,,,,60.0,3.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Zorko,7,340,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Food,Quick service restaurant,https://zorko.in/,2021.0,2,Young,Surat,Gujarat,3000.0,240.0,40.0,20.0,,,,,,150.0,1.0,15000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tramboo,7,341,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Sports,Kashmir willow bats,https://tramboosports.com/,2021.0,2,Young,Srinagar,Jammu & Kashmir,600.0,18.0,,25.0,,,,,,30.0,3.0,1000.0,1,1.0,30.0,4.0,,,750.0,2.0,,,,,,,,,,,,,15.0,2.0,,15.0,2.0,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WeHear,7,342,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Medical/Health,Hearing Solutions,https://wehear.in/,2017.0,2,Middle,Ahmedabad,Gujarat,282.0,93.0,,,,,,yes,,250.0,1.0,25000.0,1,1.0,250.0,1.0,,,25000.0,1.0,yes,,1.5,,,,,,,,,,,,,250.0,1.0,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Tiggle,8,343,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Food,Chocolate mixes,https://thetiggle.com/,2020.0,1,Young,Agra,Uttar Pradesh,150.0,12.0,,,,,,,,50.0,5.0,1000.0,1,1.0,50.0,20.0,,,250.0,2.0,,1.0,,,,,,,,,,,,,,25.0,10.0,,25.0,10.0,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WYLDCard,8,344,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Technology/Software,Customer as Infulencer,https://www.getwyld.in/,2023.0,3,Middle,Mumbai,Maharashtra,,,,,,yes,,,,50.0,0.5,10000.0,1,1.0,75.0,1.5,,,5000.0,1.0,,,,,,,,,,75.0,1.5,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,upliance.ai,8,345,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Furnishing/Household,Smart Cooker,upliance.ai,2021.0,2,Middle,Bangalore,Karnataka,,,,,,yes,,yes,,100.0,1.0,10000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azhar Iqubal,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,PizzaGalleria,9,346,22-Jan-24,31-Mar-24,1-Feb-24,Entrepreneurial Brilliance,Food,100% Veg Pizza,https://pizzagalleria.in/,2015.0,2,Middle,Gohana,Haryana,115.0,,,15.0,,,,,,100.0,2.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AiCars,9,347,22-Jan-24,31-Mar-24,1-Feb-24,Entrepreneurial Brilliance,Vehicles/Electrical Vehicles,Hydrogen powered AI Car,https://aicars.in/,2021.0,1,Young,Yavatmal,Maharashtra,,,,,,,,,,200.0,4.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RooftopApp,9,348,22-Jan-24,31-Mar-24,1-Feb-24,Entrepreneurial Brilliance,Technology/Software,Art Learning platform,https://rooftopapp.com/,2019.0,1,Middle,Mumbai,Maharashtra,,,,,,yes,,,,200.0,4.0,5000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,GoenchiFeni,10,349,22-Jan-24,31-Mar-24,2-Feb-24,Pitching Innovation,Liquor/Beverages,Alcohol brand,https://www.goenchi.com/homepage/,2023.0,2,Middle,Goa,Goa,,,42.0,,,,,,,100.0,5.0,2000.0,1,1.0,200.0,15.0,,,1333.333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,200.0,15.0,,Deepinder Goyal,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,200.0,15.0,,1.0,,,,,,,,
3,Arata,10,350,22-Jan-24,31-Mar-24,2-Feb-24,Pitching Innovation,Beauty/Fashion,Hair care,https://www.arata.in/,2018.0,2,Middle,Delhi,Delhi,170.0,200.0,,5.0,,,,,,100.0,1.25,8000.0,1,1.0,100.0,1.33,,,7518.796992,2.0,yes,,0.6,50.0,0.665,,50.0,0.665,,,,,,,,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Vecros,10,351,22-Jan-24,31-Mar-24,2-Feb-24,Pitching Innovation,Technology/Software,Spatial AI drone,https://vecros.com/,2018.0,2,Young,Delhi,Delhi,0.0,9.0,,,,,,,,100.0,2.5,4000.0,1,1.0,20.0,1.0,80.0,10.0,2000.0,1.0,,,,,,,,,,,,,20.0,1.0,80.0,,,,,,,,,,,,,,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,GudGum,11,352,22-Jan-24,31-Mar-24,5-Feb-24,Disrupting The Status Quo,Food,Healthy Chewing Gum brand,https://gudgum.in/,2022.0,2,Young,Bangalore,Karnataka,,,,,,,9.0,,,50.0,5.0,1000.0,1,1.0,80.0,10.0,,,800.0,4.0,,1.0,,,,,20.0,2.5,,20.0,2.5,,20.0,2.5,,,,,,,,,,,20.0,2.5,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,20.0,2.5,,1.0,,,,,,,,,,,,,,,,,,,,
3,EvaScalp,11,353,22-Jan-24,31-Mar-24,5-Feb-24,Disrupting The Status Quo,Medical/Health,Post Chemo Scalp Cooling brand,https://evascalpcooling.co.in/,2020.0,1,Middle,Mumbai,Maharashtra,59.0,10.0,85.0,,,yes,,yes,,30.0,1.2,2500.0,1,1.0,30.0,1.8,,,1666.666667,3.0,,,,10.0,0.6,,,,,,,,10.0,0.6,,,,,,,,,,,10.0,0.6,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,10.0,0.6,,1.0,,,,,,,,,,,,,,,,,,,,
3,Elitty,11,354,22-Jan-24,31-Mar-24,5-Feb-24,Disrupting The Status Quo,Beauty/Fashion,Teenage Make-up,https://elittybeauty.com/,,2,Middle,Gurgaon,Haryana,113.0,11.0,36.0,,,yes,,,,100.0,4.0,2500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,HoneyTwigs,12,355,22-Jan-24,31-Mar-24,6-Feb-24,Showcase Of Innovation,Food,Honey products,https://honeytwigs.co/,,3,Middle,Delhi,Delhi,400.0,35.0,,,,,,,,75.0,3.0,2500.0,1,1.0,75.0,3.0,,,2500.0,3.0,,,,,,,,,,25.0,1.0,,,,,25.0,1.0,,,,,,,,25.0,1.0,,Ritesh Aggarwal,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,25.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
3,Koparo,12,356,22-Jan-24,31-Mar-24,6-Feb-24,Showcase Of Innovation,Food,Coconut based Cleaning Products,https://koparoclean.com/,2020.0,1,Middle,Delhi,Delhi,450.0,80.0,,,,,,,,70.0,1.0,7000.0,1,1.0,70.0,1.0,,,7000.0,2.0,,,,,,,35.0,0.5,,,,,35.0,0.5,,,,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2Ballz,12,357,22-Jan-24,31-Mar-24,6-Feb-24,Showcase Of Innovation,Beauty/Fashion,Mens Innerwear,https://2ballz.com/,2023.0,3,Middle,Indore,Madhya Pradesh,,164.0,,,,,,,,30.0,5.0,600.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,JewelBox,13,358,22-Jan-24,31-Mar-24,7-Feb-24,Innovation Unleashed,Beauty/Fashion,Lab Grown Diamond Jewellery Brand,https://jewelbox.co.in/,,2,Middle,Kolkata,West Bengal,520.0,,,,,,,,,100.0,2.0,5000.0,1,1.0,200.0,6.0,,,3333.333333,5.0,,,,,,,40.0,1.2,,,,,40.0,1.2,,40.0,1.2,,,,,,,,80.0,2.4,,"Ritesh Aggarwal,Radhika Gupta","Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,40.0,1.2,,1.0,,,,,40.0,1.2,,1.0,,,,,,,,,,,,
3,DaakRoom,13,359,22-Jan-24,31-Mar-24,7-Feb-24,Innovation Unleashed,Services,Letter Writing Services,https://daakroom.com/,2013.0,2,Middle,Delhi,Delhi,90.0,,,,,,,,,36.0,4.0,900.0,1,1.0,36.0,6.0,,,600.0,1.0,yes,,,,,,,,,,,,,,,,,,,,,,,,36.0,6.0,,Ritesh Aggarwal,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,36.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,
3,Nuvedo,13,360,22-Jan-24,31-Mar-24,7-Feb-24,Innovation Unleashed,Food,Mushroom Growing Service,https://nuvedo.com/,2021.0,2,Middle,Bangalore,Karnataka,25.0,,,,,,6.0,,,50.0,3.0,1666.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritesh Aggarwal,Radhika Gupta",,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,WALK,14,361,22-Jan-24,31-Mar-24,8-Feb-24,Pitch Perfect,Medical/Health,Wearable Mobility Aid,https://www.lifesparktech.com/,2018.0,1,Young,Mumbai,Maharashtra,,,,,,,,yes,,50.0,1.5,3333.333333,1,1.0,50.0,2.3,,,2173.913043,2.0,,,,,,,,,,25.0,1.15,,25.0,1.15,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,RajaRaniCoaching,14,362,22-Jan-24,31-Mar-24,8-Feb-24,Pitch Perfect,Beauty/Fashion,Clothes Tailoring Academy,https://www.rajaranicoaching.com/,2021.0,2,Young,Surat,Gujarat,200.0,,,,,,,,,130.0,5.0,2600.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DecodeAge,14,363,22-Jan-24,31-Mar-24,8-Feb-24,Pitch Perfect,Medical/Health,Age Longetivity Supplements,https://decodeage.com/,2021.0,3,Middle,Bangalore,Karnataka,1100.0,,70.0,,,yes,10.0,,,100.0,1.25,8000.0,1,1.0,100.0,2.25,,,4444.444444,1.0,,1.0,,,,,,,,100.0,2.25,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ALittleExtra,15,364,22-Jan-24,31-Mar-24,9-Feb-24,Shark Tank Showdown,Beauty/Fashion,Hand Made Fabric Jewellery,https://alittleextra.co.in,,1,Middle,Guwahati,Assam,122.0,,,11.0,,,,,,48.0,6.0,800.0,1,1.0,60.0,7.5,,,800.0,2.0,,,,,,,30.0,3.75,,30.0,3.75,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Assembly,15,365,22-Jan-24,31-Mar-24,9-Feb-24,Shark Tank Showdown,Beauty/Fashion,Travel Bags,https://assemblytravel.com/,2018.0,2,Middle,Gurugram,Haryana,1150.0,,,,,,,yes,,85.0,1.0,8500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NasherMiles,15,366,22-Jan-24,31-Mar-24,9-Feb-24,Shark Tank Showdown,Beauty/Fashion,Travel Bags,https://nashermiles.com/,2017.0,3,Middle,Mumbai,Maharashtra,5700.0,,,,,,,,,300.0,0.75,40000.0,1,1.0,300.0,1.5,,,20000.0,5.0,,,,60.0,0.3,,60.0,0.3,,60.0,0.3,,60.0,0.3,,,,,,,,,,,60.0,0.3,,Ritesh Aggarwal,Ritesh Aggarwal,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,60.0,0.3,,1.0,,,,,,,,,,,,,,,,,,,,
3,AltCo,16,367,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Food,Plant based dairy products,https://alt.company/,2020.0,2,Middle,Bangalore,Karnataka,1000.0,110.0,,,,yes,,,,150.0,2.0,7500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ronnie Screwvala,Radhika Gupta",,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Without,16,368,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Beauty/Fashion,Products made from Waste Plastic,https://without.live,2020.0,1,Middle,Pune,Maharashtra,,,,,,,,yes,,75.0,1.0,7500.0,1,1.0,75.0,3.0,,,2500.0,2.0,,,,,,,,,,,,,,,,37.5,1.5,,,,,,,,37.5,1.5,,Ronnie Screwvala,"Ronnie Screwvala,Radhika Gupta",,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1.5,,1.0,,,,
3,Kibo,16,369,22-Jan-24,31-Mar-24,12-Feb-24,Innovation At Every Step,Technology/Software,TrestleLabs Optical Character Recognition,https://www.trestlelabs.com/,2019.0,2,Middle,Faridabad,Haryana,135.0,,,30.0,,,,yes,,60.0,1.0,6000.0,1,1.0,60.0,6.0,,,1000.0,2.0,,,,,,,,,,,,,,,,30.0,3.0,,,,,,,,30.0,3.0,,Ronnie Screwvala,"Ronnie Screwvala,Radhika Gupta",,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,,1.0,,,,
3,VOLD,17,370,22-Jan-24,31-Mar-24,13-Feb-24,Innovation On Display,Liquor/Beverages,Energy Drink,https://www.voldenergy.in/,,1,Young,Ahmednagar,Maharashtra,,3.0,38.0,25.0,,,,,,50.0,2.0,2500.0,1,1.0,10.0,10.0,40.0,3.0,100.0,1.0,,,,,,,,,,,,,10.0,10.0,40.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Quirksmith,17,371,22-Jan-24,31-Mar-24,13-Feb-24,Innovation On Display,Beauty/Fashion,Jewellery,https://quirksmith.com/,2016.0,2,Middle,Agra,Uttar Pradesh,600.0,75.0,,4.0,,,,,,80.0,1.0,8000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UrbanSpace,17,372,22-Jan-24,31-Mar-24,13-Feb-24,Innovation On Display,Furnishing/Household,Home Interiors,https://www.urbanspacestore.in/,,2,Middle,Ahmedabad,Gujarat,2050.0,800.0,,,,,1200.0,,,180.0,1.0,18000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,HyperLab,18,373,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Sports,"Sports analytics for agility, strength, reflexes, and stamina",https://www.hyperlab.life/,2023.0,3,Young,Ahmedabad,Gujarat,,,,,,,,yes,,10.0,1.0,1000.0,1,1.0,25.0,1.0,,,2500.0,1.0,,,,,,,,,,,,,25.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EcoBiotraps,18,374,22-Jan-24,31-Mar-24,14-Feb-24,Building India Through Innovation,Animal/Pets,Mosquito Breeding Prevention,https://ecobiotraps.com/,2022.0,3,Middle,Ahmedabad,Gujarat,84.0,8.0,25.0,4.0,,,,yes,,50.0,2.0,2500.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
